designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 6730683867076854016,6730683867076854016,284.1675452,-38.01849961,-2.452575794,0.886069961,-12.15741953,0.9788847,20.529295,1.9718075,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730683897134727680,6730683897134727680,284.1696804,-38.00930625,0.01691240496,1.489103774,-3.002502528,1.0598638,18.63639,1.0612946,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5031.493,4.792,-1.6045,2255.0508,0.0027,0.0022,0.0012
Gaia DR3 6730683897134739328,6730683897134739328,284.1765553,-38.00674437,0.9379523688,-2.986486195,-2.592176125,1.5519137,18.8093,1.1299133,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4730.5693,4.841,-1.529,1819.7688,0.012,0.0094,0.0051
Gaia DR3 6730683897134743424,6730683897134743424,284.1704558,-38.00552372,0.3541087522,-0.09773034222,-2.408623648,1.0797154,18.050173,1.1136131,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4827.749,4.8869,-2.3911,1303.6648,0.0354,0.0281,0.0154
Gaia DR3 6730683897134757760,6730683897134757760,284.1661062,-38.00389837,0.2636480877,-1.724949483,-6.472780608,0.9927185,17.493202,1.1591816,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4807.4106,4.7716,-1.1319,1239.8557,0.028,0.0222,0.0119
Gaia DR3 6730683897134759040,6730683897134759040,284.1813912,-38.00275282,0.3342678702,-1.482930877,-2.927009744,0.9318619,18.90787,1.1182461,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4706.36,4.8714,-1.685,1899.7963,0.0093,0.0073,0.004
Gaia DR3 6730683897134762368,6730683897134762368,284.1763943,-38.00186664,0.02878885592,1.068571188,-11.49586945,0.9885256,20.005018,1.1294785,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730683897134765696,6730683897134765696,284.1733127,-38.00097991,0.3332830925,-2.8904472,-3.899986304,1.0370302,20.03299,0.78320694,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447712593126784,6730447712593126784,280.3368761,-37.01546414,-0.4303883013,-2.671389225,-6.030388853,0.92524403,19.543032,1.0063763,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560275090066560,6730560275090066560,280.9538589,-36.68853847,0.5358057494,0.6300458991,-9.547807595,0.9640308,19.746763,1.8376122,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560275090095232,6730560275090095232,280.9544073,-36.67465483,-0.06423633521,1.160652859,-0.6721428103,0.90360737,19.406843,1.5624027,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560275090099072,6730560275090099072,280.9457657,-36.68126588,0.5167218355,-1.023033573,-4.958043645,1.0596825,19.885885,1.2206173,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560275090108544,6730560275090108544,280.9436282,-36.67961436,0.805677628,-0.2057695517,-4.242394692,1.0871441,19.913548,1.0248337,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560275092133120,6730560275092133120,280.9603244,-36.68136819,-0.2436162332,-4.383037518,-3.980896475,0.9189842,19.65131,0.7059765,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560275092143872,6730560275092143872,280.9539373,-36.67775821,1.237468846,-6.2913739,-0.6141277704,0.99861,19.888783,1.1630859,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560275096006784,6730560275096006784,280.9632169,-36.67915241,-0.2036532055,-1.077166867,6.977899926,0.97750735,20.486668,2.1725616,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560275100668928,6730560275100668928,280.9622933,-36.6808413,0.3182810876,-2.815760098,-5.691114039,0.96608984,20.546032,0.92726135,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560275101688576,6730560275101688576,280.9544193,-36.66880832,2.125493281,-0.181501764,-5.320637378,1.015246,20.50232,0.17661667,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560275101694208,6730560275101694208,280.9533643,-36.67150273,-1.314190025,-1.065166341,-7.432341084,1.002971,20.519894,0.21147728,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560275101697280,6730560275101697280,280.9580536,-36.67507609,,,,,20.751284,0.56199837,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447712593129856,6730447712593129856,280.3422444,-37.00815809,0.5515678148,5.480192019,-6.482554347,0.99839073,20.096712,1.2025833,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560275101697664,6730560275101697664,280.9500986,-36.6720756,,,,,20.976162,1.639967,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447712593133952,6730447712593133952,280.3365009,-37.00857183,-0.6531193277,-4.322809774,-1.951002189,0.9280863,20.280455,1.2874374,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560275102736000,6730560275102736000,280.9566592,-36.6767795,,,,,20.962494,0.43088913,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447712593139200,6730447712593139200,280.3364696,-37.00424386,-0.2931849754,3.224765479,-0.3996333045,0.9639225,19.95047,0.5849266,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424768512,6730905109424768512,284.9115315,-36.62723594,0.09263489413,0.283221892,-2.36249073,1.1466868,17.237822,0.99609756,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730905109424773120,6730905109424773120,284.9084742,-36.63010919,0.2143009543,1.637191031,-1.495258138,1.2330405,18.320568,0.80729485,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424774656,6730905109424774656,284.9123502,-36.62598924,,,,,18.963669,0.76732063,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424781056,6730905109424781056,284.9029456,-36.63426694,,,,,18.825312,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424781184,6730905109424781184,284.9033843,-36.63391947,,,,,17.148355,0.8775158,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424781440,6730905109424781440,284.9037525,-36.63425148,,,,,18.486399,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424781696,6730905109424781696,284.9030911,-36.63514259,0.4769569646,1.065179229,-2.993057421,1.6499639,17.774693,0.8948021,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730905109424786304,6730905109424786304,284.9100231,-36.62465586,,,,,19.029915,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424786432,6730905109424786432,284.9125859,-36.62487188,,,,,18.79955,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560275105592576,6730560275105592576,280.9444873,-36.68111013,0.2947984403,1.696017896,-2.168352011,1.0652455,16.94921,0.9378414,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5304.642,4.6351,-0.5944,1565.2076,0.03,0.0246,0.0132
Gaia DR3 6730905109424787968,6730905109424787968,284.9105539,-36.62323815,1.152930107,0.3048527378,-0.5523128333,1.1884745,18.738638,1.0069828,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560275105594240,6730560275105594240,280.9527659,-36.67113094,-8.44E-04,-0.6746112027,-6.085898399,1.0418314,19.757769,1.0344925,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424788096,6730905109424788096,284.9098055,-36.62404956,,,,,19.083845,1.8014336,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560275107392512,6730560275107392512,280.9538782,-36.67471103,0.1757897693,-3.958200422,-4.735699127,1.020335,19.5452,1.6066513,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424789376,6730905109424789376,284.9117165,-36.62535332,,,,,18.986666,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560305157624960,6730560305157624960,280.9384014,-36.67742991,0.971152835,2.681798977,-8.367230256,1.10762,17.133947,1.5775261,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4476.5854,4.6601,0.0907,904.4368,0.4599,0.343,0.1811
Gaia DR3 6730905109424789760,6730905109424789760,284.9102411,-36.62546738,,,,,18.372171,0.76389885,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447712594511616,6730447712594511616,280.3382026,-37.01479027,,,,,20.765167,2.049677,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447506430955264,6730447506430955264,280.2652695,-37.02150276,-0.06815424538,-4.139974274,-4.342453239,1.0305966,19.975185,0.8237171,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447506430955648,6730447506430955648,280.2683824,-37.0176196,-0.7137383648,-2.463922577,-15.6521364,1.0441804,19.940321,1.1339397,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447506430957440,6730447506430957440,280.2630718,-37.01882603,,,,,20.02451,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447506430957568,6730447506430957568,280.2683922,-37.01425028,0.9392688419,-5.899206321,-3.540179566,1.0472504,19.939835,0.841259,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447506430959232,6730447506430959232,280.2614696,-37.01841818,0.6525324477,-1.022342085,-10.23096265,1.0682164,19.466305,0.8644142,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447506430959488,6730447506430959488,280.2653824,-37.01445362,0.6211424512,-3.69624833,-9.284110259,1.0165166,19.15385,0.97322273,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447506435600128,6730447506435600128,280.2663428,-37.01992649,0.2224430237,-1.103633592,-5.964427045,1.0381215,20.750364,1.332058,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447506435601792,6730447506435601792,280.2614129,-37.02075874,-0.1029073073,-1.535170177,-2.842985382,1.0199691,20.267872,1.7233944,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447506435604992,6730447506435604992,280.2579246,-37.02368118,1.418708396,-7.768407513,-5.811213459,1.0235776,20.413353,0.79685783,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447506435605760,6730447506435605760,280.261638,-37.02583348,0.02860990342,-4.780533433,-3.709990868,0.8756933,20.557468,1.5475693,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447506438071808,6730447506438071808,280.2602334,-37.02625796,,,,,20.91389,1.7674751,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447506438072960,6730447506438072960,280.2651753,-37.02341096,1.304177334,-4.524513,-4.567029807,0.93105257,20.708092,0.93546104,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447506438624640,6730447506438624640,280.2692862,-37.01622462,,,,,20.974108,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447506439409536,6730447506439409536,280.2555327,-37.01553227,,,,,20.804375,1.5289116,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447506440354816,6730447506440354816,280.2635258,-37.01014854,,,,,20.852211,0.99564934,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447506443190528,6730447506443190528,280.2541731,-37.02040048,0.8590696639,-8.12642688,-13.70557706,1.0242356,18.577547,2.1710777,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3450.8623,4.6219,-0.8065,579.1409,0.1063,0.0726,0.0414
Gaia DR3 6730905109424789888,6730905109424789888,284.9112303,-36.62460022,1.849589589,-3.656561596,0.1300677559,1.5338174,18.360533,1.1548195,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424790144,6730905109424790144,284.9110594,-36.62482121,,,,,18.959694,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424790784,6730905109424790784,284.9051124,-36.63262847,,,,,18.51867,0.85591507,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424795136,6730905109424795136,284.9073013,-36.62745169,,,,,18.532717,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424796288,6730905109424796288,284.9063388,-36.6238604,,,,,18.953064,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424796416,6730905109424796416,284.90625,-36.62464187,-0.2427083098,2.981665759,-4.110539216,2.5153368,,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424797568,6730905109424797568,284.9070018,-36.62588271,,,,,18.963358,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424797952,6730905109424797952,284.907872,-36.62579554,0.329595356,0.5717212875,-2.059435603,1.1586099,16.636343,1.0557013,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7474.803,3.6228,-1.4179,6221.987,1.6653,1.4193,0.7713
Gaia DR3 6730905109424798080,6730905109424798080,284.9083128,-36.62553305,,,,,19.97086,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424798208,6730905109424798208,284.9081848,-36.62616508,,,,,18.865057,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424798592,6730905109424798592,284.9086849,-36.62593609,,,,,18.729189,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424800000,6.73091E+18,284.9083749,-36.6266225,,,,,18.502449,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424800128,6730905109424800128,284.9082234,-36.62695935,-2.106963638,0.9567038905,-1.25099289,3.2738361,18.508923,0.83379745,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424800384,6730905109424800384,284.9089236,-36.62649336,0.3464988171,0.5887929423,-2.247772521,1.4821955,16.71307,1.006156,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730905109424800512,6730905109424800512,284.9099954,-36.6268635,,,,,19.227234,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424800640,6730905109424800640,284.9100367,-36.62722354,0.3222226781,-0.5012650021,-1.416644321,2.0338755,18.304827,0.8207779,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424800896,6730905109424800896,284.9090591,-36.6281084,3.808865405,-6.962743427,2.047051259,11.663224,17.359533,0.8991337,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730905109424802304,6730905109424802304,284.9112524,-36.62586335,0.5821359824,0.9724292372,-2.472843412,0.97526044,18.360727,0.87519073,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560305157944960,6730560305157944960,280.9314983,-36.68172041,0.06861831173,-0.3740183774,-7.095422376,1.0204741,18.610874,0.95358276,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5210.7686,4.7736,-1.403,2576.1982,0.0034,0.0028,0.0015
Gaia DR3 6730560305157947264,6730560305157947264,280.9309501,-36.67875055,0.4071975716,0.03351178827,-1.408563714,1.0232053,18.226778,1.6562061,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3941.869,4.6473,-0.4782,1121.4912,0.0162,0.0117,0.0063
Gaia DR3 6730560305158233088,6730560305158233088,280.9286191,-36.68107091,0.3586486538,6.874850016,-5.311981319,1.3819373,19.021395,2.2094402,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560305158418688,6730560305158418688,280.9340525,-36.67471164,0.1934715385,-2.114902896,-5.608838961,1.0937905,17.886684,1.1049061,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4829.636,4.8711,-1.9507,1249.3242,0.0147,0.0117,0.0063
Gaia DR3 6730560305167713664,6730560305167713664,280.9246939,-36.68184104,0.07100147846,-0.3964751445,-1.930957313,0.9927432,18.951351,1.0483532,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4934.591,4.8561,-2.0057,2321.4426,0.0052,0.0041,0.0023
Gaia DR3 6730560309449850624,6730560309449850624,280.9364219,-36.68516704,-0.2788401528,-0.8623819029,-5.690381512,0.9821409,19.162325,1.2384701,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560309449852160,6730560309449852160,280.935212,-36.68575968,0.2091852364,1.877143496,-3.031231139,1.0895833,19.387085,0.88188744,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560309449863040,6730560309449863040,280.9388427,-36.67843925,-0.01667891122,-1.725956945,-3.250216071,1.1232944,19.852814,0.9302044,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560309449867008,6730560309449867008,280.9358213,-36.67986038,0.1884456795,-2.322947651,-5.15399284,0.9978501,20.191422,1.0303211,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560309449874560,6730560309449874560,280.9320979,-36.67982883,0.3105955668,0.7930818744,-1.357311623,1.0310661,20.237736,0.93995094,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560309449882752,6730560309449882752,280.9313715,-36.67673646,1.530470481,-2.343366143,-6.919696173,0.9484155,19.981482,1.1223125,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560309449883392,6730560309449883392,280.93408,-36.67390998,0.04723617757,-1.637528433,-5.601961464,1.0722632,17.954155,0.9294834,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730560309449892096,6730560309449892096,280.9276368,-36.67475531,-0.1036601702,-1.838618444,-8.419994411,1.0717702,19.95758,1.1937466,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560309449893120,6730560309449893120,280.9296688,-36.67221326,-0.7298166805,-0.4928877227,-6.170925295,1.0669111,20.10218,1.2756195,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560309451896704,6730560309451896704,280.9290187,-36.68738184,-0.2447707914,-1.613809277,-6.391442935,0.92037517,19.961878,0.6171303,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276772893471872,6730276772893471872,282.2466994,-36.9048608,0.39719272,-6.919363072,-7.864717652,1.069937,18.365036,1.1067734,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4780.868,4.8374,-1.5465,1623.255,0.0025,0.002,0.0011
Gaia DR3 6730447712596531712,6730447712596531712,280.3383254,-37.00093249,3.560567823,7.477652096,-8.557001312,0.89267486,20.608494,1.1150246,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276772900137344,6730276772900137344,282.2477666,-36.92113384,0.4642734992,-6.503522333,-7.532205878,0.97344184,18.292574,1.0476322,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5010.874,4.7782,-1.2224,2037.3699,0.0026,0.0021,0.0011
Gaia DR3 6730447712596531968,6730447712596531968,280.3416621,-36.99785962,1.000134747,-5.435026591,-5.894963929,1.1921184,20.465544,0.35248566,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447712596537088,6730447712596537088,280.3426783,-37.00745945,-0.6232544314,-0.4964247231,-6.910884826,0.88283193,20.61615,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447712596538112,6730447712596538112,280.341655,-37.00960288,,,,,20.712069,0.80864906,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276772900137472,6730276772900137472,282.2566038,-36.91351975,0.2888918262,8.714938981,-9.826275553,1.0214183,16.719416,0.9319477,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5306.017,4.6524,-0.9084,1309.671,0.0519,0.0426,0.0231
Gaia DR3 6730447712596540672,6730447712596540672,280.3475487,-37.00650453,,,,,20.76073,1.0771828,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447712597084288,6730447712597084288,280.3317897,-37.00610519,,,,,20.808533,1.1822586,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447712597088000,6730447712597088000,280.3363068,-37.00669061,0.05405568694,-2.834479193,-4.839800996,1.1878663,20.773932,0.5365963,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447712597089152,6730447712597089152,280.344522,-37.00138323,,,,,20.73644,0.8180809,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276772900138752,6730276772900138752,282.245863,-36.91574675,0.3839874732,3.223950963,-4.289253525,1.078082,20.81625,0.665226,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447712597094400,6730447712597094400,280.3390176,-37.01515639,-0.2447000684,-0.7455902561,-4.623851674,0.9802959,20.505722,0.87327003,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447712598773376,6730447712598773376,280.3387425,-37.0024281,,,,,21.056469,1.1502075,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447712601976448,6730447712601976448,280.3401286,-37.0139918,0.09526984303,-3.146654372,-3.456253489,1.0554966,17.15069,1.0364971,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5013.934,4.7045,-1.0017,1267.1681,0.0851,0.0686,0.0372
